"id","V1_lifestyle","V2_country","V3_plants","V4_myself","V5_people","V6_animals","V7_health","V8_children","V9_marine","V10_myfuture","V11_generation","V12_birds","B1_condition","B2_worry","B3_proof","B4_impact","B5_future","B6_diference","B7_humanaction","B8_negative","B9_mypart","T1_public","T1covid_public","E1_lights","E1covid_lights","W1_shower","W1covid_shower","F1_meat","F1covid_meat","G1_waste","G1covid_waste","P1_test","P1covid_test","T2_foot","T2covid_foot","E2_heat","E2covid_heat","W2_machine","W2covid_machine","F2_eggs","F2covid_eggs","G2_sort","G2covid_sort","P2_local","P2covid_local","T3_flight","T3covid_flight","E3_tv","E3covid_tv","W3_tap","W3covid_tap","F3_fish","F3covid_fish","G3_disposable","G3covid_disposable","T4_noplain","T4covid_noplain","E4_household","E4covid_household","F4_vegetable","F4covid_vegetable","G4_leftover","G4covid_leftover","CU1_techno","CG1_objectives","IR1_critic","LK1_confusion","T1_unnecessary","CU2_impotent","CG2_time","IR2_disappointment","LK2_understand","T2_sacrifice","CU3_distant","CG3_like","IR3_friends","LK3_begin","T3_effort","CU4_area","CG4_habit","IR4_shame","LK4_government","T4_difference","CU5_trivial","CG5_work","T5_industry","T6_government","behavior","Difficulty","age","sex","language","nationality","local","edu","parentI","parentII","activism"
"45919",3,6,7,5,7,7,6,7,7,7,7,7,5,5,5,5,5,4,5,5,5,3,3,5,5,5,5,4,4,4,4,3,3,2,2,5,5,4,4,4,4,5,5,4,4,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,"eating less meat","High",64,"female","ptpt","pt","Porto","Bachelor","4° Grade","4° Grade","yes"
"45920",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,3,3,5,5,3,3,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,5,4,4,5,5,5,5,5,5,4,4,5,5,1,1,1,1,1,2,4,1,6,1,1,5,1,6,1,1,6,1,7,4,1,1,5,7,"eating less meat","High",46,"male","ptpt","pt","Lisboa","High School","4° Grade","4° Grade","no"
"45928",3,3,3,3,3,4,3,2,4,2,2,2,5,2,5,3,3,2,5,2,2,2,4,4,4,2,2,5,5,1,1,1,1,1,4,2,2,3,3,1,1,1,1,3,4,1,1,4,4,5,5,1,1,2,2,1,1,3,3,4,4,4,4,7,6,1,2,5,2,5,1,1,6,1,5,1,1,4,4,4,1,6,4,4,1,6,6,"recycling all items permitted by local programs","Low",27,"male","ptpt","pt","Viseu","Bachelor","7° Grade","9° Grade","no"
"45929",7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,5,4,4,4,4,1,1,5,5,5,5,5,5,4,4,4,4,1,1,5,5,5,5,3,3,5,5,4,4,3,3,5,5,5,5,2,2,5,5,1,1,5,5,4,4,4,4,3,3,5,3,3,2,4,4,4,2,2,4,3,3,2,2,5,2,5,4,2,4,2,4,"eating less meat","High",52,"female","ptpt","pt","Lisboa","Bachelor","Bachelor","Bachelor","no"
"45936",6,5,3,5,6,7,6,7,7,6,7,6,5,4,5,5,5,3,5,4,5,3,4,4,4,2,2,1,1,3,2,4,4,4,2,2,2,5,5,1,1,5,5,4,3,1,1,5,5,5,5,1,1,4,2,2,2,3,3,5,4,5,5,3,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,3,1,7,2,1,3,5,6,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",22,"female","ptpt","pt","Porto","Bachelor","PhD","High School","no"
"45940",6,6,7,6,6,7,7,7,7,7,7,7,4,4,4,5,5,5,5,5,5,4,4,5,5,4,4,3,3,5,5,4,4,1,1,4,4,5,5,2,2,5,5,3,3,5,5,5,5,4,4,2,2,5,5,3,3,5,3,5,4,5,5,4,6,5,2,4,1,6,4,4,3,1,6,2,2,3,3,2,1,5,2,2,6,2,4,"eating less meat","High",48,"female","ptpt","pt","Setúbal","PhD","4° Grade","Bachelor","yes"
"45941",4,6,7,4,7,7,6,7,7,4,7,7,5,5,5,5,5,5,5,3,5,5,5,5,5,4,4,2,2,5,5,3,3,4,4,4,4,5,5,1,1,5,5,4,4,5,3,3,3,5,5,1,1,4,4,5,5,5,4,4,4,5,5,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,6,6,1,1,1,1,"making more eco-friendly purchases","High",60,"male","ptpt","pt","Setúbal","Master","4° Grade","4° Grade","no"
"45942",2,7,7,2,7,7,3,7,7,3,7,7,5,5,5,5,5,4,4,5,3,5,5,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,2,2,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,4,4,5,5,4,3,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,5,4,1,1,2,6,"making more eco-friendly purchases","High",42,"male","ptpt","pt","Lisboa","Bachelor","High School","High School","no"
"45957",3,4,6,3,7,7,5,6,7,5,7,7,4,5,5,5,5,4,5,5,4,1,1,5,5,4,4,4,4,4,4,4,4,1,1,5,5,4,4,3,3,5,5,4,4,5,5,3,3,4,4,3,3,4,4,4,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,3,1,1,4,1,3,1,1,1,1,3,3,1,1,1,1,"eating less meat","High",60,"female","ptpt","pt","Porto","High School","High School","High School","no"
"45962",4,3,5,5,5,5,6,4,6,7,7,4,5,5,5,5,5,4,5,5,5,2,4,5,5,3,2,3,3,2,2,1,1,1,1,3,3,5,5,2,1,5,5,3,2,1,1,5,5,4,4,1,1,3,4,1,1,4,4,4,4,5,5,3,7,1,2,1,1,7,1,3,1,1,5,1,3,1,1,5,1,7,5,1,6,5,6,"taking public transport, cycling, or walking rather than driving","High",21,"female","ptpt","pt","Évora","Bachelor","High School","9° Grade","no"
"45965",4,6,6,4,6,6,4,7,6,4,7,6,5,5,4,5,5,4,5,4,5,1,3,5,5,4,4,3,3,4,4,4,4,3,3,4,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,3,3,4,4,1,1,5,5,5,5,5,5,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,7,2,1,2,1,7,"taking public transport, cycling, or walking rather than driving","High",47,"female","ptpt","pt","Açores","Master","Bachelor","High School","no"
"45966",7,7,7,7,7,7,7,7,7,5,7,7,5,5,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,5,3,3,5,5,4,4,5,5,1,6,1,1,1,1,6,1,6,1,1,1,1,6,1,1,6,1,6,1,1,6,1,4,"taking public transport, cycling, or walking rather than driving","High",64,"female","ptpt","pt","Coimbra","High School","4° Grade","4° Grade","yes"
"45968",5,6,7,5,7,7,7,7,7,4,7,7,4,3,4,2,5,4,5,4,5,2,2,4,4,4,4,4,4,5,5,3,3,2,2,5,5,5,5,1,1,5,5,4,4,4,3,4,4,5,5,2,2,4,4,2,2,4,4,5,5,5,5,1,5,5,6,2,1,5,1,6,1,1,1,1,5,1,4,4,1,7,7,1,1,4,4,"making more eco-friendly purchases","High",46,"female","ptpt","pt","Madeira","Bachelor","Bachelor","9° Grade","no"
"45970",6,7,7,7,7,6,6,6,6,7,7,6,5,5,5,5,5,4,5,4,5,4,4,5,5,5,5,4,4,4,4,3,3,4,3,5,5,5,5,4,3,5,5,3,3,3,3,4,4,5,5,3,3,4,4,2,2,1,1,4,4,5,5,4,5,2,2,6,1,3,1,1,3,1,5,1,1,5,2,4,1,6,6,2,2,4,4,"making more eco-friendly purchases","High",22,"female","ptpt","pt","Santarém","Bachelor","Bachelor","Bachelor","no"
"45980",5,5,6,6,6,7,7,5,5,7,7,7,4,5,4,5,5,4,5,5,4,2,2,3,3,3,3,3,3,4,4,2,2,3,3,5,5,5,5,2,2,4,4,4,4,5,5,4,4,3,3,3,3,5,5,4,4,3,3,3,3,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,3,1,4,1,1,1,3,4,"taking public transport, cycling, or walking rather than driving","High",39,"female","ptpt","pt","Açores","Bachelor","4° Grade","4° Grade","yes"
"45982",3,5,3,3,6,6,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,3,3,4,3,3,3,3,2,2,2,2,2,2,2,3,2,4,4,2,2,5,3,2,2,2,2,4,4,5,5,2,2,3,3,2,2,4,2,4,3,4,4,1,2,2,2,2,2,3,1,6,2,2,2,2,5,2,2,2,2,5,2,2,2,2,5,"eating less meat","High",34,"female","ptpt","pt","Coimbra","Master","Bachelor","9° Grade","no"
"45988",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,5,5,5,5,1,1,1,1,1,1,3,3,5,5,5,5,1,1,1,1,5,5,3,3,5,5,5,5,3,3,1,1,3,3,5,5,3,3,5,5,1,4,1,4,7,4,1,1,4,7,4,4,1,1,4,4,2,1,3,7,5,1,7,7,"making more eco-friendly purchases","High",55,"male","ptpt","pt","Leiria","Bachelor","High School","High School","no"
"45991",4,4,6,4,6,7,6,6,7,5,5,7,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,4,4,4,4,5,5,2,2,4,4,5,5,4,4,5,5,4,3,1,1,4,4,5,5,4,4,4,4,1,1,5,4,5,5,5,5,4,4,1,1,3,5,4,1,3,2,1,4,1,5,4,1,1,1,7,4,1,4,2,7,"taking public transport, cycling, or walking rather than driving","High",51,"female","ptpt","pt","Vila Real","Bachelor","4° Grade","4° Grade","no"
"45992",5,6,7,6,6,7,6,7,7,6,7,7,5,5,4,5,5,4,4,5,5,2,2,5,5,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,5,5,4,4,1,1,5,5,4,4,2,2,3,3,1,1,3,3,4,4,5,5,1,3,1,5,7,1,1,1,7,1,1,1,1,4,1,1,4,1,6,4,1,4,1,4,"recycling all items permitted by local programs","Low",71,"female","ptpt","pt","Setúbal","High School","4° Grade","4° Grade","no"
"45995",7,7,7,5,7,7,7,7,7,5,7,7,5,5,4,5,5,3,3,5,4,2,2,2,2,4,4,4,4,4,4,3,3,2,2,4,4,5,5,3,3,2,2,4,4,4,4,5,5,4,4,3,3,4,4,2,2,4,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,6,6,4,5,"taking public transport, cycling, or walking rather than driving","High",64,"male","ptpt","pt","Setúbal","Bachelor","9° Grade","9° Grade","yes"
"46068",6,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,5,2,2,5,5,4,4,5,5,5,5,5,5,2,2,5,5,2,2,5,5,5,5,5,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,2,"recycling all items permitted by local programs","Low",71,"female","ptpt","pt","Lisboa","Bachelor","High School","High School","no"
"46069",5,5,6,5,6,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,1,1,5,5,2,2,2,2,3,3,2,1,2,1,3,3,5,5,2,1,5,5,3,3,4,4,5,5,1,1,1,1,4,4,2,2,4,4,3,3,5,5,1,1,1,1,1,1,6,1,1,1,1,1,1,2,1,1,7,1,4,4,1,1,1,4,"taking public transport, cycling, or walking rather than driving","High",35,"female","ptpt","pt","Braga","High School","7° Grade","7° Grade","no"
"46076",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,2,4,4,4,4,4,4,5,5,5,5,5,4,5,5,3,3,5,5,5,5,5,5,3,3,4,4,5,5,3,3,5,5,4,4,1,1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,7,"making more eco-friendly purchases","High",24,"male","ptpt","pt","Lisboa","High School","High School","High School","yes"
"46084",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,2,2,5,4,1,1,1,1,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,1,2,3,3,5,5,3,3,4,4,5,5,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,7,3,1,1,1,5,"eating less meat","High",22,"female","ptpt","pt","Leiria","Bachelor","Bachelor","Master","no"
"46089",5,5,5,6,7,6,7,7,6,7,7,6,5,5,5,5,5,3,5,5,4,3,3,4,4,4,4,3,3,3,3,3,3,5,5,5,5,5,5,3,3,5,5,3,3,4,4,5,5,2,2,3,3,4,4,4,4,3,3,4,4,4,4,3,3,5,2,3,2,2,2,2,2,1,2,1,1,2,2,3,1,7,2,1,1,7,7,"making more eco-friendly purchases","High",27,"male","ptbr","br","Porto","Master","Bachelor","Bachelor","no"
"46094",5,7,7,7,7,7,5,5,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,4,4,5,5,4,4,2,2,4,4,5,5,1,1,5,5,4,4,4,4,5,5,5,5,4,4,3,4,5,5,5,5,5,5,5,5,1,5,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,5,4,1,5,1,5,"taking public transport, cycling, or walking rather than driving","High",34,"female","ptpt","pt","Castelo Branco","Master","Bachelor","Bachelor","no"
"46095",7,7,7,7,7,7,6,6,7,7,7,7,5,5,5,5,5,5,5,5,5,1,2,5,5,4,4,4,4,4,4,4,4,1,1,3,3,5,5,3,3,5,5,3,3,5,5,4,4,5,5,2,2,3,3,4,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,3,1,1,2,5,4,1,1,2,1,7,3,1,1,2,7,"making more eco-friendly purchases","High",51,"female","ptpt","pt","Lisboa","High School","4° Grade","4° Grade","no"
"46099",7,7,6,7,7,7,7,7,7,5,7,7,4,5,5,5,5,4,5,5,5,2,2,5,5,5,5,2,2,5,5,4,4,2,2,5,5,5,5,2,2,5,5,4,4,1,1,5,5,5,5,2,2,5,5,1,1,5,5,3,3,5,5,5,2,3,1,5,1,5,1,3,1,1,5,1,3,1,1,5,1,1,5,1,4,1,1,"eating less meat","High",35,"male","ptpt","pt","Braga","Master","4° Grade","4° Grade","no"
"46100",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,3,3,3,3,4,4,3,3,2,2,4,4,5,5,1,1,5,5,4,4,4,4,4,4,5,5,2,2,4,4,2,2,5,5,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,5,5,1,1,2,7,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",36,"female","ptpt","pt","Porto","Master","Bachelor","Bachelor","no"
"46105",6,6,7,6,6,7,6,7,7,6,7,7,5,5,5,5,5,4,5,5,5,3,3,4,4,5,5,5,5,4,4,3,3,4,4,4,4,5,5,4,4,5,5,4,4,2,2,4,4,5,5,4,4,5,5,2,2,2,2,5,5,4,4,4,6,2,2,2,1,6,1,1,1,1,3,1,2,2,2,1,1,5,4,1,4,2,5,"taking public transport, cycling, or walking rather than driving","High",48,"female","other","pt","Lisboa","Master","High School","Bachelor","yes"
"46111",5,7,7,5,7,7,7,7,7,6,7,7,5,5,5,5,5,4,5,5,5,2,2,5,5,4,4,4,4,5,5,3,3,3,3,5,5,5,5,4,4,5,5,4,4,4,4,5,5,5,5,3,3,4,4,3,3,5,5,5,5,5,5,1,5,4,1,3,1,4,4,1,1,1,2,1,1,1,1,3,1,5,5,1,1,1,5,"taking public transport, cycling, or walking rather than driving","High",38,"female","ptpt","pt","Leiria","Bachelor","9° Grade","High School","yes"
"46115",5,6,4,5,6,5,5,5,4,5,6,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,2,2,4,4,1,1,2,2,5,5,5,5,2,2,5,5,1,1,5,5,4,4,5,5,2,2,4,4,4,4,3,3,4,4,5,5,5,3,5,5,3,1,5,3,5,1,1,5,1,4,1,2,5,1,2,2,1,2,2,2,"eating less meat","High",22,"male","ptpt","pt","Porto","High School","High School","9° Grade","no"
"46120",3,2,6,5,7,7,7,4,7,6,7,6,5,5,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,3,3,4,4,2,5,5,5,5,5,4,4,5,5,3,4,5,3,5,5,5,5,4,4,5,5,4,4,5,5,5,5,3,3,2,2,3,1,4,1,4,1,1,4,1,1,1,1,2,2,1,1,7,4,2,1,5,5,"taking public transport, cycling, or walking rather than driving","High",37,"female","ptpt","pt","Leiria","Master","4° Grade","4° Grade","yes"
"46124",3,7,7,5,7,7,6,7,7,6,7,7,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,4,5,5,4,4,4,4,5,5,5,5,5,5,4,4,3,3,5,5,5,5,5,5,4,4,3,3,4,4,5,5,5,5,1,1,3,1,1,1,1,1,4,1,1,1,1,5,1,1,1,1,7,3,2,1,1,7,"making more eco-friendly purchases","High",28,"female","ptpt","pt","Lisboa","Bachelor","Bachelor","PhD","yes"
"46126",3,3,6,3,4,6,4,5,6,6,6,6,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,4,4,5,5,2,2,1,1,5,5,2,2,5,5,5,5,3,3,5,5,5,5,3,3,5,5,3,3,4,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,"recycling all items permitted by local programs","Low",50,"female","ptpt","pt","Faro","Bachelor","Bachelor","High School","no"
"46130",7,7,7,5,6,7,6,6,7,6,7,7,5,4,5,5,5,5,4,4,4,5,5,5,5,3,3,4,4,3,3,5,5,5,5,3,3,5,5,3,3,5,5,5,5,5,5,5,5,5,5,2,2,3,3,5,5,5,5,5,5,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1,1,1,2,"taking public transport, cycling, or walking rather than driving","High",40,"female","ptpt","pt","Setúbal","Bachelor","High School","Bachelor","no"
"46133",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,4,4,4,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,3,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,1,1,"making more eco-friendly purchases","High",66,"female","ptpt","pt","Setúbal","High School","4° Grade","4° Grade","no"
"46138",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"eating less meat","High",66,"female","ptpt","pt","Portalegre","Bachelor","PhD","PhD","yes"
"46142",1,5,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,3,4,4,3,3,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,5,4,3,4,2,5,5,5,5,4,4,4,5,4,1,4,4,5,5,5,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,1,3,7,"making more eco-friendly purchases","High",26,"female","ptpt","other","Lisboa","Master","Bachelor","High School","yes"
"46152",3,4,4,3,6,6,5,6,7,4,7,7,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,5,4,4,4,4,4,4,5,5,5,5,4,4,5,5,3,3,5,3,4,4,5,5,2,2,3,3,3,3,4,4,3,3,4,4,1,1,1,1,1,4,4,1,2,1,1,3,1,2,1,1,3,1,3,2,1,2,2,3,"making more eco-friendly purchases","High",55,"female","ptpt","pt","Faro","Bachelor","4° Grade","High School","yes"
"46153",1,5,7,4,5,7,5,7,7,5,7,7,5,5,5,5,5,5,5,5,4,2,2,5,5,5,5,5,5,5,5,4,4,3,3,5,5,5,5,4,4,5,5,4,4,4,4,5,5,5,5,4,4,4,4,3,3,4,4,4,4,5,5,1,1,2,1,1,1,2,1,3,1,1,1,1,3,1,1,2,1,7,2,1,1,2,7,"making more eco-friendly purchases","High",24,"female","ptpt","pt","Aveiro","Master","9° Grade","7° Grade","yes"
"46155",4,5,6,4,6,7,7,7,7,6,7,7,5,5,5,5,5,5,5,5,5,4,1,5,5,4,4,4,4,2,2,3,3,4,4,3,3,5,5,2,2,5,5,3,3,1,1,5,5,5,5,1,1,4,4,1,1,4,4,5,5,4,4,2,4,1,4,2,1,1,1,1,1,1,7,1,1,1,1,4,1,5,3,1,3,6,5,"eating less meat","High",41,"female","ptpt","pt","Porto","Master","Bachelor","Bachelor","no"
"46162",6,6,6,6,6,6,7,7,7,7,7,7,4,5,5,5,5,5,5,5,5,2,2,5,5,4,4,2,2,4,4,2,2,2,2,4,4,5,5,2,2,5,5,4,4,1,1,5,5,4,4,3,3,2,2,1,1,4,4,4,4,3,3,2,3,1,2,2,1,2,2,3,1,1,2,1,5,1,2,4,1,3,2,1,2,2,4,"eating less meat","High",43,"male","ptpt","pt","Setúbal","Bachelor","High School","High School","no"
"46164",6,6,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,4,4,4,4,3,3,2,2,5,5,5,5,3,3,5,5,3,3,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,1,1,1,6,1,6,1,1,3,1,6,1,1,3,1,1,3,1,3,1,1,"eating less meat","High",37,"female","ptpt","pt","Lisboa","Master","High School","High School","no"
"46165",3,5,6,4,7,7,6,7,7,6,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,4,4,5,5,4,4,3,3,5,5,5,5,2,2,5,5,3,3,4,4,5,5,5,5,4,4,5,5,3,3,5,5,4,4,5,5,1,3,2,1,2,1,5,1,2,2,1,4,1,5,2,1,6,1,6,4,1,5,3,6,"taking public transport, cycling, or walking rather than driving","High",39,"female","ptpt","pt","Porto","Master","High School","High School","no"
"46166",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,3,3,5,5,3,3,5,5,2,2,3,3,5,5,5,5,5,5,3,3,5,5,4,4,2,2,5,5,5,5,3,3,4,4,3,3,4,4,5,5,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,7,"making more eco-friendly purchases","High",19,"female","ptpt","pt","Castelo Branco","High School","Bachelor","High School","yes"
"46177",5,7,7,5,7,7,5,6,7,5,6,7,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,3,4,5,5,4,4,5,5,5,5,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,5,5,1,1,2,2,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",20,"female","ptpt","pt","Santarém","9° Grade","PhD","9° Grade","yes"
"46183",1,2,2,1,7,6,1,7,6,1,7,2,5,5,5,5,5,4,5,5,5,3,3,4,4,3,3,3,2,3,3,1,1,5,5,2,1,5,5,1,1,5,5,5,5,2,1,3,3,5,5,1,1,4,4,1,1,3,3,3,3,5,5,1,2,1,1,1,1,1,1,3,1,1,2,1,3,1,1,4,1,3,1,1,1,1,3,"eating less meat","High",46,"male","ptpt","pt","Lisboa","Master","Bachelor","Bachelor","yes"
"46186",5,7,7,4,7,5,7,7,7,7,7,5,5,5,5,5,5,3,5,5,5,3,2,5,5,4,4,3,3,4,4,2,2,1,1,5,5,5,5,3,3,5,5,3,3,5,5,4,4,5,5,2,2,3,3,5,5,3,3,4,4,5,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,7,1,1,1,4,5,"eating less meat","High",70,"male","ptpt","pt","Lisboa","Bachelor","4° Grade","High School","yes"
"46190",5,6,5,5,7,6,6,7,6,5,7,6,5,5,5,5,5,4,5,5,5,4,3,5,5,5,5,2,3,5,5,3,3,3,3,5,5,5,5,3,3,5,5,3,3,4,4,4,4,5,5,1,1,4,4,3,3,5,5,3,3,4,4,3,2,4,6,1,1,2,1,6,1,1,5,4,6,1,1,3,1,1,5,1,1,2,1,"eating less meat","High",25,"female","ptpt","pt","Lisboa","Master","Bachelor","9° Grade","no"
"46201",6,6,5,6,7,6,6,7,7,7,7,5,5,5,5,5,5,4,5,5,5,1,2,5,5,5,5,4,4,4,4,3,3,4,4,3,3,4,4,2,2,5,5,4,4,3,3,4,4,5,5,2,2,4,4,2,2,2,2,4,4,5,5,3,2,2,4,2,1,3,2,2,1,1,1,1,4,1,1,3,1,5,5,1,2,2,5,"making more eco-friendly purchases","High",38,"female","ptpt","pt","Porto","Bachelor","Bachelor","Bachelor","yes"
"46202",5,7,7,7,7,7,7,7,7,7,7,7,4,5,5,2,5,4,5,5,5,2,2,5,5,3,3,4,4,4,4,4,4,2,2,4,4,5,5,4,4,5,5,4,4,4,4,4,4,5,5,1,1,3,3,2,2,5,5,4,4,5,5,4,5,2,2,4,1,6,1,2,1,1,2,1,2,1,1,3,1,4,2,1,2,1,3,"taking public transport, cycling, or walking rather than driving","High",32,"male","ptpt","pt","Vila Real","PhD","Bachelor","Bachelor","no"
"46207",3,7,7,5,7,7,5,7,7,6,7,7,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,4,4,3,3,3,3,4,4,5,5,5,5,2,2,5,5,4,4,5,5,4,4,3,3,3,3,3,3,5,5,3,3,4,4,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",53,"female","ptpt","pt","Porto","Bachelor","Bachelor","PhD","no"
"46210",7,7,6,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,4,4,5,5,4,3,5,5,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,4,5,4,5,5,4,4,5,5,5,5,5,5,1,6,1,1,1,1,7,1,1,1,1,1,1,6,1,1,1,1,7,6,1,1,1,7,"taking public transport, cycling, or walking rather than driving","High",34,"female","ptpt","pt","Setúbal","Bachelor","Bachelor","Master","yes"
"46217",5,5,7,4,5,7,7,7,7,4,6,7,5,5,5,5,5,5,5,5,5,2,2,5,5,4,4,3,3,5,5,4,4,3,3,4,4,5,5,2,2,5,5,4,4,5,4,4,4,5,5,3,3,5,5,1,1,5,5,3,3,4,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,7,7,1,1,1,7,"making more eco-friendly purchases","High",67,"male","ptpt","pt","Faro","Bachelor","4° Grade","Bachelor","no"
"46218",7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,5,5,1,5,1,1,5,5,5,5,2,2,4,4,4,4,3,3,3,3,4,4,2,2,3,3,5,5,4,4,4,4,3,3,2,2,4,4,1,1,4,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"making more eco-friendly purchases","High",35,"male","ptpt","pt","Leiria","Master","High School","High School","yes"
"46223",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,4,4,2,2,5,5,4,4,2,2,3,3,4,4,5,5,4,4,5,5,1,1,3,3,1,1,5,5,5,5,5,5,2,2,2,2,2,2,3,1,1,2,1,2,2,3,2,2,2,2,4,5,2,2,4,3,"recycling all items permitted by local programs","Low",33,"female","ptpt","pt","Porto","Master","4° Grade","4° Grade","no"
"46225",2,5,5,3,7,7,6,7,7,4,7,6,4,5,4,3,5,3,5,5,5,2,2,5,5,5,5,2,2,3,3,4,4,1,1,3,2,4,4,1,1,3,3,4,4,4,4,5,5,5,5,4,4,4,4,3,3,5,3,3,3,5,5,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,6,1,4,5,1,1,5,5,"recycling all items permitted by local programs","Low",28,"male","ptpt","pt","Braga","Master","Master","Master","no"
